FIN Flag Count,ACK Flag Count,PSH Flag Count,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,act_data_pkt_fwd,Total Fwd Packets,Total Length of Fwd Packets,Destination Port,Flow Packets/s,Flow Bytes/s,Fwd Packets/s,Bwd Packets/s,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Duration,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Max,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Subflow Fwd Bytes,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type,_protocol
0,0,0,0,0,0,0,2,16,53,0.617283951,4.938271605,0.617283951,0,3240000,3240000,0,3240000,28,28,28,0,0,0,0,0,3240000,3240000,3240000,0,3240000,3240000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.617283951,4.938271605,0.617283951,0,3240000,3240000,0,3240000,28,28,28,0,0,0,0,0,3240000,3240000,3240000,0,3240000,3240000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.617283951,4.938271605,0.617283951,0,3240000,3240000,0,3240000,28,28,28,0,0,0,0,0,3240000,3240000,3240000,0,3240000,3240000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.616903146,4.93522517,0.616903146,0,3242000,3242000,0,3242000,28,28,28,0,0,0,0,0,3242000,3242000,3242000,0,3242000,3242000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.407000407,3.256003256,0.407000407,0,4914000,4914000,0,4914000,28,28,28,0,0,0,0,0,4914000,4914000,4914000,0,4914000,4914000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406834825,3.2546786,0.406834825,0,4916000,4916000,0,4916000,28,28,28,0,0,0,0,0,4916000,4916000,4916000,0,4916000,4916000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.407166124,3.25732899,0.407166124,0,4912000,4912000,0,4912000,28,28,28,0,0,0,0,0,4912000,4912000,4912000,0,4912000,4912000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.407000407,3.256003256,0.407000407,0,4914000,4914000,0,4914000,28,28,28,0,0,0,0,0,4914000,4914000,4914000,0,4914000,4914000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.407083249,3.256665988,0.407083249,0,4913000,4913000,0,4913000,28,28,28,0,0,0,0,0,4913000,4913000,4913000,0,4913000,4913000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.407000407,3.256003256,0.407000407,0,4914000,4914000,0,4914000,28,28,28,0,0,0,0,0,4914000,4914000,4914000,0,4914000,4914000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,2,16,53,0.406917599,3.255340793,0.406917599,0,4915000,4915000,0,4915000,28,28,28,0,0,0,0,0,4915000,4915000,4915000,0,4915000,4915000,0,0,0,0,0,40,0,28,28,28,0,0,8,16,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,3,24,53,0.20376282,1.630102561,0.20376282,0,7361500,4915000,3459873.48,14723000,28,28,28,0,0,0,0,0,9808000,14723000,7361500,3459873.48,9808000,4915000,0,0,0,0,0,60,0,28,28,28,0,0,8,24,0,0,0,0,0,0,Normal Traffic,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
0,0,0,0,0,0,0,1,8,53,1000,8000,1000,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,28,28,0,0,8,8,0,0,0,0,0,0,DoS,17
